uniprot_id	elm	kegg_id	kegg_name
Q14209	LIG_Rb_pABgroove_1	hsa05161	Hepatitis B 
Q14209	DOC_CYCLIN_RXL_1	hsa05166	HTLV I infection 
Q14209	LIG_Rb_pABgroove_1	hsa05166	HTLV I infection 
Q14209	DOC_CYCLIN_RXL_1	hsa05200	Pathways in cancer 
Q14209	LIG_Rb_pABgroove_1	hsa05200	Pathways in cancer 
Q14209	DOC_CYCLIN_RXL_1	hsa05206	MicroRNAs in cancer 
Q14209	LIG_Rb_pABgroove_1	hsa05206	MicroRNAs in cancer 
Q14209	DOC_CYCLIN_RXL_1	hsa05212	Pancreatic cancer 
Q14209	LIG_Rb_pABgroove_1	hsa05212	Pancreatic cancer 
Q14209	DOC_CYCLIN_RXL_1	hsa05214	Glioma 
Q14209	LIG_Rb_pABgroove_1	hsa05214	Glioma 
Q14209	DOC_CYCLIN_RXL_1	hsa05215	Prostate cancer 
Q14209	LIG_Rb_pABgroove_1	hsa05215	Prostate cancer 
Q14209	DOC_CYCLIN_RXL_1	hsa05218	Melanoma 
Q14209	LIG_Rb_pABgroove_1	hsa05218	Melanoma 
Q14209	DOC_CYCLIN_RXL_1	hsa05219	Bladder cancer 
Q14209	LIG_Rb_pABgroove_1	hsa05219	Bladder cancer 
Q14209	DOC_CYCLIN_RXL_1	hsa05220	Chronic myeloid leukemia 
Q14209	LIG_Rb_pABgroove_1	hsa05220	Chronic myeloid leukemia 
Q14209	DOC_CYCLIN_RXL_1	hsa05222	Small cell lung cancer 
Q14209	LIG_Rb_pABgroove_1	hsa05222	Small cell lung cancer 
Q14209	DOC_CYCLIN_RXL_1	hsa05223	Non small cell lung cancer 
Q14209	LIG_Rb_pABgroove_1	hsa05223	Non small cell lung cancer 
Q14289	LIG_SH2_GRB2like	hsa04020	Calcium signaling pathway 
Q14289	LIG_SH2_SRC	hsa04020	Calcium signaling pathway 
Q14289	LIG_SH2_GRB2like	hsa04062	Chemokine signaling pathway 
Q14289	LIG_SH2_SRC	hsa04062	Chemokine signaling pathway 
Q14289	LIG_SH2_GRB2like	hsa04650	Natural killer cell mediated cytotoxicity 
Q14289	LIG_SH2_SRC	hsa04650	Natural killer cell mediated cytotoxicity 
Q14289	LIG_SH2_GRB2like	hsa04670	Leukocyte transendothelial migration 
Q14289	LIG_SH2_SRC	hsa04670	Leukocyte transendothelial migration 
Q14289	LIG_SH2_GRB2like	hsa04912	GnRH signaling pathway 
Q14289	LIG_SH2_SRC	hsa04912	GnRH signaling pathway 
Q14289	LIG_SH2_GRB2like	hsa05161	Hepatitis B 
Q14289	LIG_SH2_SRC	hsa05161	Hepatitis B 
Q14432	LIG_14-3-3_CanoR_1	hsa00230	Purine metabolism 
Q14432	LIG_14-3-3_CanoR_1	hsa04022	cGMP PKG signaling pathway 
Q14432	LIG_14-3-3_CanoR_1	hsa04024	cAMP signaling pathway 
Q14432	LIG_14-3-3_CanoR_1	hsa04924	Renin secretion 
Q14432	LIG_14-3-3_CanoR_1	hsa05032	Morphine addiction 
Q14469	LIG_WRPW_1	hsa03460	Fanconi anemia pathway 
Q14469	LIG_WRPW_1	hsa04330	Notch signaling pathway 
Q14469	LIG_WRPW_1	hsa04950	Maturity onset diabetes of the young 
Q14524	LIG_CaM_IQ_9	hsa04261	Adrenergic signaling in cardiomyocytes 
Q14643	LIG_EVH1_2	hsa04020	Calcium signaling pathway 
Q14643	LIG_EVH1_2	hsa04022	cGMP PKG signaling pathway 
Q14643	LIG_EVH1_2	hsa04070	Phosphatidylinositol signaling system 
Q14643	LIG_EVH1_2	hsa04114	Oocyte meiosis 
Q14643	LIG_EVH1_2	hsa04270	Vascular smooth muscle contraction 
Q14643	LIG_EVH1_2	hsa04540	Gap junction 
Q14643	LIG_EVH1_2	hsa04611	Platelet activation 
Q14643	LIG_EVH1_2	hsa04713	Circadian entrainment 
Q14643	LIG_EVH1_2	hsa04720	Long term potentiation 
Q14643	LIG_EVH1_2	hsa04723	Retrograde endocannabinoid signaling 
Q14643	LIG_EVH1_2	hsa04724	Glutamatergic synapse 
Q14643	LIG_EVH1_2	hsa04725	Cholinergic synapse 
Q14643	LIG_EVH1_2	hsa04726	Serotonergic synapse 
Q14643	LIG_EVH1_2	hsa04728	Dopaminergic synapse 
Q14643	LIG_EVH1_2	hsa04730	Long term depression 
Q14643	LIG_EVH1_2	hsa04750	Inflammatory mediator regulation of TRP channels 
Q14643	LIG_EVH1_2	hsa04912	GnRH signaling pathway 
Q14643	LIG_EVH1_2	hsa04915	Estrogen signaling pathway 
Q14643	LIG_EVH1_2	hsa04918	Thyroid hormone synthesis 
Q14643	LIG_EVH1_2	hsa04921	Oxytocin signaling pathway 
Q14643	LIG_EVH1_2	hsa04922	Glucagon signaling pathway 
Q14643	LIG_EVH1_2	hsa04924	Renin secretion 
Q14643	LIG_EVH1_2	hsa04970	Salivary secretion 
Q14643	LIG_EVH1_2	hsa04971	Gastric acid secretion 
Q14643	LIG_EVH1_2	hsa04972	Pancreatic secretion 
Q14643	LIG_EVH1_2	hsa05010	Alzheimer's disease 
Q14643	LIG_EVH1_2	hsa05016	Huntington's disease 
Q14643	LIG_EVH1_2	hsa05205	Proteoglycans in cancer 
Q14653	DOC_WW_Pin1_4	hsa04620	Toll like receptor signaling pathway 
Q14653	LIG_IRF3_LxIS_1	hsa04620	Toll like receptor signaling pathway 
Q14653	DOC_WW_Pin1_4	hsa04622	RIG I like receptor signaling pathway 
Q14653	LIG_IRF3_LxIS_1	hsa04622	RIG I like receptor signaling pathway 
Q14653	DOC_WW_Pin1_4	hsa04623	Cytosolic DNA sensing pathway 
Q14653	LIG_IRF3_LxIS_1	hsa04623	Cytosolic DNA sensing pathway 
Q14653	DOC_WW_Pin1_4	hsa05133	Pertussis 
Q14653	LIG_IRF3_LxIS_1	hsa05133	Pertussis 
Q14653	DOC_WW_Pin1_4	hsa05160	Hepatitis C 
Q14653	LIG_IRF3_LxIS_1	hsa05160	Hepatitis C 
Q14653	DOC_WW_Pin1_4	hsa05161	Hepatitis B 
Q14653	LIG_IRF3_LxIS_1	hsa05161	Hepatitis B 
Q14653	DOC_WW_Pin1_4	hsa05162	Measles 
Q14653	LIG_IRF3_LxIS_1	hsa05162	Measles 
Q14653	DOC_WW_Pin1_4	hsa05164	Influenza A 
Q14653	LIG_IRF3_LxIS_1	hsa05164	Influenza A 
Q14653	DOC_WW_Pin1_4	hsa05168	Herpes simplex infection 
Q14653	LIG_IRF3_LxIS_1	hsa05168	Herpes simplex infection 
Q14653	DOC_WW_Pin1_4	hsa05169	Epstein Barr virus infection 
Q14653	LIG_IRF3_LxIS_1	hsa05169	Epstein Barr virus infection 
Q14653	DOC_WW_Pin1_4	hsa05203	Viral carcinogenesis 
Q14653	LIG_IRF3_LxIS_1	hsa05203	Viral carcinogenesis 
Q14674	CLV_Separin_Metazoa	hsa04110	Cell cycle 
Q14674	DOC_PP2A_B56_1	hsa04110	Cell cycle 
Q14674	LIG_APCC_ABBA_1	hsa04110	Cell cycle 
Q14674	CLV_Separin_Metazoa	hsa04114	Oocyte meiosis 
Q14674	DOC_PP2A_B56_1	hsa04114	Oocyte meiosis 
Q14674	LIG_APCC_ABBA_1	hsa04114	Oocyte meiosis 
Q14814	MOD_CDK_SPxK_1	hsa04022	cGMP PKG signaling pathway 
Q14934	DOC_PP2B_LxvP_1	hsa04022	cGMP PKG signaling pathway 
Q14934	MOD_ProDKin_1	hsa04022	cGMP PKG signaling pathway 
Q14934	DOC_PP2B_LxvP_1	hsa04310	Wnt signaling pathway 
Q14934	MOD_ProDKin_1	hsa04310	Wnt signaling pathway 
Q14934	DOC_PP2B_LxvP_1	hsa04360	Axon guidance 
Q14934	MOD_ProDKin_1	hsa04360	Axon guidance 
Q14934	DOC_PP2B_LxvP_1	hsa04921	Oxytocin signaling pathway 
Q14934	MOD_ProDKin_1	hsa04921	Oxytocin signaling pathway 
Q14934	DOC_PP2B_LxvP_1	hsa05161	Hepatitis B 
Q14934	MOD_ProDKin_1	hsa05161	Hepatitis B 
Q14934	DOC_PP2B_LxvP_1	hsa05166	HTLV I infection 
Q14934	MOD_ProDKin_1	hsa05166	HTLV I infection 
Q15054	LIG_PCNA_PIPBox_1	hsa00230	Purine metabolism 
Q15054	LIG_REV1ctd_RIR_1	hsa00230	Purine metabolism 
Q15054	LIG_PCNA_PIPBox_1	hsa00240	Pyrimidine metabolism 
Q15054	LIG_REV1ctd_RIR_1	hsa00240	Pyrimidine metabolism 
Q15054	LIG_PCNA_PIPBox_1	hsa01100	Metabolic pathways 
Q15054	LIG_REV1ctd_RIR_1	hsa01100	Metabolic pathways 
Q15054	LIG_PCNA_PIPBox_1	hsa03030	DNA replication 
Q15054	LIG_REV1ctd_RIR_1	hsa03030	DNA replication 
Q15054	LIG_PCNA_PIPBox_1	hsa03410	Base excision repair 
Q15054	LIG_REV1ctd_RIR_1	hsa03410	Base excision repair 
Q15054	LIG_PCNA_PIPBox_1	hsa03420	Nucleotide excision repair 
Q15054	LIG_REV1ctd_RIR_1	hsa03420	Nucleotide excision repair 
Q15054	LIG_PCNA_PIPBox_1	hsa03430	Mismatch repair 
Q15054	LIG_REV1ctd_RIR_1	hsa03430	Mismatch repair 
Q15054	LIG_PCNA_PIPBox_1	hsa03440	Homologous recombination 
Q15054	LIG_REV1ctd_RIR_1	hsa03440	Homologous recombination 
Q15054	LIG_PCNA_PIPBox_1	hsa05166	HTLV I infection 
Q15054	LIG_REV1ctd_RIR_1	hsa05166	HTLV I infection 
Q15078	MOD_CDK_SPxxK_3	hsa05010	Alzheimer's disease 
Q15078	MOD_NMyristoyl	hsa05010	Alzheimer's disease 
Q15078	MOD_CDK_SPxxK_3	hsa05030	Cocaine addiction 
Q15078	MOD_NMyristoyl	hsa05030	Cocaine addiction 
Q15185	LIG_MYND_3	hsa00590	Arachidonic acid metabolism 
Q15185	LIG_MYND_3	hsa01100	Metabolic pathways 
Q15303	LIG_SH2_GRB2like	hsa04012	ErbB signaling pathway 
Q15303	LIG_SH2_STAT5	hsa04012	ErbB signaling pathway 
Q15303	LIG_WW_1	hsa04012	ErbB signaling pathway 
Q15303	LIG_SH2_GRB2like	hsa04020	Calcium signaling pathway 
Q15303	LIG_SH2_STAT5	hsa04020	Calcium signaling pathway 
Q15303	LIG_WW_1	hsa04020	Calcium signaling pathway 
Q15303	LIG_SH2_GRB2like	hsa04144	Endocytosis 
Q15303	LIG_SH2_STAT5	hsa04144	Endocytosis 
Q15303	LIG_WW_1	hsa04144	Endocytosis 
Q15303	LIG_SH2_GRB2like	hsa05205	Proteoglycans in cancer 
Q15303	LIG_SH2_STAT5	hsa05205	Proteoglycans in cancer 
Q15303	LIG_WW_1	hsa05205	Proteoglycans in cancer 
Q15596	LIG_NRBOX	hsa04919	Thyroid hormone signaling pathway 
Q15596	MOD_SUMO_for_1	hsa04919	Thyroid hormone signaling pathway 
Q15648	LIG_NRBOX	hsa04919	Thyroid hormone signaling pathway 
Q15653	DEG_SCF_TRCP1_1	hsa04062	Chemokine signaling pathway 
Q15653	DEG_SCF_TRCP1_1	hsa04621	NOD like receptor signaling pathway 
Q15653	DEG_SCF_TRCP1_1	hsa04622	RIG I like receptor signaling pathway 
Q15653	DEG_SCF_TRCP1_1	hsa04623	Cytosolic DNA sensing pathway 
Q15653	DEG_SCF_TRCP1_1	hsa04660	T cell receptor signaling pathway 
Q15653	DEG_SCF_TRCP1_1	hsa04662	B cell receptor signaling pathway 
Q15653	DEG_SCF_TRCP1_1	hsa04722	Neurotrophin signaling pathway 
Q15653	DEG_SCF_TRCP1_1	hsa04920	Adipocytokine signaling pathway 
Q15653	DEG_SCF_TRCP1_1	hsa05131	Shigellosis 
Q15653	DEG_SCF_TRCP1_1	hsa05140	Leishmaniasis 
Q15653	DEG_SCF_TRCP1_1	hsa05145	Toxoplasmosis 
Q15653	DEG_SCF_TRCP1_1	hsa05162	Measles 
Q15653	DEG_SCF_TRCP1_1	hsa05164	Influenza A 
Q15653	DEG_SCF_TRCP1_1	hsa05168	Herpes simplex infection 
Q15653	DEG_SCF_TRCP1_1	hsa05169	Epstein Barr virus infection 
Q15744	MOD_SUMO_for_1	hsa05202	Transcriptional misregulation in cancer 
Q15797	LIG_WW_1	hsa04350	TGF beta signaling pathway 
Q15797	MOD_GSK3_1	hsa04350	TGF beta signaling pathway 
Q15797	LIG_WW_1	hsa04390	Hippo signaling pathway 
Q15797	MOD_GSK3_1	hsa04390	Hippo signaling pathway 
Q15797	LIG_WW_1	hsa04550	Signaling pathways regulating pluripotency of stem cells 
Q15797	MOD_GSK3_1	hsa04550	Signaling pathways regulating pluripotency of stem cells 
Q15797	LIG_WW_1	hsa05202	Transcriptional misregulation in cancer 
Q15797	MOD_GSK3_1	hsa05202	Transcriptional misregulation in cancer 
Q15842	TRG_ER_diArg_1	hsa04022	cGMP PKG signaling pathway 
Q15942	LIG_EVH1_1	hsa04510	Focal adhesion 
Q16236	DEG_Kelch_Keap1_1	hsa04141	Protein processing in endoplasmic reticulum 
Q16254	LIG_HCF-1_HBM_1	hsa04110	Cell cycle 
Q16254	LIG_HCF-1_HBM_1	hsa04350	TGF beta signaling pathway 
Q16478	TRG_ER_diArg_1	hsa04080	Neuroactive ligand receptor interaction 
Q16478	TRG_ER_diArg_1	hsa04724	Glutamatergic synapse 
Q16512	DOC_AGCK_PIF_2	hsa04151	PI3K Akt signaling pathway 
Q16512	DOC_AGCK_PIF_2	hsa05132	Salmonella infection 
Q16513	DOC_AGCK_PIF_2	hsa04151	PI3K Akt signaling pathway 
Q16513	LIG_PDZ_Wminus1_1	hsa04151	PI3K Akt signaling pathway 
Q16513	DOC_AGCK_PIF_2	hsa05132	Salmonella infection 
Q16513	LIG_PDZ_Wminus1_1	hsa05132	Salmonella infection 
Q16644	TRG_NLS_MonoCore_2	hsa04010	MAPK signaling pathway 
Q16644	TRG_NLS_MonoCore_2	hsa04370	VEGF signaling pathway 
Q16665	DEG_ODPH_VHL_1	hsa04066	HIF 1 signaling pathway 
Q16665	LIG_KEPE_2	hsa04066	HIF 1 signaling pathway 
Q16665	MOD_CDK_SPxK_1	hsa04066	HIF 1 signaling pathway 
Q16665	MOD_CK1_1	hsa04066	HIF 1 signaling pathway 
Q16665	MOD_ProDKin_1	hsa04066	HIF 1 signaling pathway 
Q16665	MOD_SUMO_for_1	hsa04066	HIF 1 signaling pathway 
Q16665	DEG_ODPH_VHL_1	hsa04150	mTOR signaling pathway 
Q16665	LIG_KEPE_2	hsa04150	mTOR signaling pathway 
Q16665	MOD_CDK_SPxK_1	hsa04150	mTOR signaling pathway 
Q16665	MOD_CK1_1	hsa04150	mTOR signaling pathway 
Q16665	MOD_ProDKin_1	hsa04150	mTOR signaling pathway 
Q16665	MOD_SUMO_for_1	hsa04150	mTOR signaling pathway 
Q16665	DEG_ODPH_VHL_1	hsa04919	Thyroid hormone signaling pathway 
Q16665	LIG_KEPE_2	hsa04919	Thyroid hormone signaling pathway 
Q16665	MOD_CDK_SPxK_1	hsa04919	Thyroid hormone signaling pathway 
Q16665	MOD_CK1_1	hsa04919	Thyroid hormone signaling pathway 
Q16665	MOD_ProDKin_1	hsa04919	Thyroid hormone signaling pathway 
Q16665	MOD_SUMO_for_1	hsa04919	Thyroid hormone signaling pathway 
Q16665	DEG_ODPH_VHL_1	hsa05200	Pathways in cancer 
Q16665	LIG_KEPE_2	hsa05200	Pathways in cancer 
Q16665	MOD_CDK_SPxK_1	hsa05200	Pathways in cancer 
Q16665	MOD_CK1_1	hsa05200	Pathways in cancer 
Q16665	MOD_ProDKin_1	hsa05200	Pathways in cancer 
Q16665	MOD_SUMO_for_1	hsa05200	Pathways in cancer 
Q16665	DEG_ODPH_VHL_1	hsa05205	Proteoglycans in cancer 
Q16665	LIG_KEPE_2	hsa05205	Proteoglycans in cancer 
Q16665	MOD_CDK_SPxK_1	hsa05205	Proteoglycans in cancer 
Q16665	MOD_CK1_1	hsa05205	Proteoglycans in cancer 
Q16665	MOD_ProDKin_1	hsa05205	Proteoglycans in cancer 
Q16665	MOD_SUMO_for_1	hsa05205	Proteoglycans in cancer 
Q16665	DEG_ODPH_VHL_1	hsa05211	Renal cell carcinoma 
Q16665	LIG_KEPE_2	hsa05211	Renal cell carcinoma 
Q16665	MOD_CDK_SPxK_1	hsa05211	Renal cell carcinoma 
Q16665	MOD_CK1_1	hsa05211	Renal cell carcinoma 
Q16665	MOD_ProDKin_1	hsa05211	Renal cell carcinoma 
Q16665	MOD_SUMO_for_1	hsa05211	Renal cell carcinoma 
Q16665	DEG_ODPH_VHL_1	hsa05230	Central carbon metabolism in cancer 
Q16665	LIG_KEPE_2	hsa05230	Central carbon metabolism in cancer 
Q16665	MOD_CDK_SPxK_1	hsa05230	Central carbon metabolism in cancer 
Q16665	MOD_CK1_1	hsa05230	Central carbon metabolism in cancer 
Q16665	MOD_ProDKin_1	hsa05230	Central carbon metabolism in cancer 
Q16665	MOD_SUMO_for_1	hsa05230	Central carbon metabolism in cancer 
Q16665	DEG_ODPH_VHL_1	hsa05231	Choline metabolism in cancer 
Q16665	LIG_KEPE_2	hsa05231	Choline metabolism in cancer 
Q16665	MOD_CDK_SPxK_1	hsa05231	Choline metabolism in cancer 
Q16665	MOD_CK1_1	hsa05231	Choline metabolism in cancer 
Q16665	MOD_ProDKin_1	hsa05231	Choline metabolism in cancer 
Q16665	MOD_SUMO_for_1	hsa05231	Choline metabolism in cancer 
Q16821	DOC_PP1_RVXF_1	hsa04910	Insulin signaling pathway 
Q16828	DOC_MAPK_gen_1	hsa04010	MAPK signaling pathway 
Q16828	DOC_MAPK_gen_1	hsa05202	Transcriptional misregulation in cancer 
Q18221	LIG_WD40_WDR5_WIN_2	cel00310	Lysine degradation 
Q24044	LIG_MAD2	dme04120	Ubiquitin mediated proteolysis 
Q24246	LIG_Dynein_DLC8_1	dme04145	Phagosome 
Q26658	MOD_PKA_2	spu03040	Spliceosome 
Q27974	LIG_AP2alpha_2	bta04144	Endocytosis 
Q27974	LIG_Clathr_ClatBox_1	bta04144	Endocytosis 
Q28956	TRG_PTS1	ssc00120	Primary bile acid biosynthesis 
Q28956	TRG_PTS1	ssc01100	Metabolic pathways 
Q28956	TRG_PTS1	ssc04146	Peroxisome 
Q29092	TRG_ER_KDEL_1	ssc04141	Protein processing in endoplasmic reticulum 
Q29092	TRG_ER_KDEL_1	ssc04151	PI3K Akt signaling pathway 
Q29092	TRG_ER_KDEL_1	ssc04621	NOD like receptor signaling pathway 
Q29092	TRG_ER_KDEL_1	ssc04915	Estrogen signaling pathway 
Q29092	TRG_ER_KDEL_1	ssc04918	Thyroid hormone synthesis 
Q29092	TRG_ER_KDEL_1	ssc05200	Pathways in cancer 
Q29092	TRG_ER_KDEL_1	ssc05215	Prostate cancer 
Q38822	DEG_SCF_TIR1_1	ath04075	Plant hormone signal transduction 
Q38824	DEG_SCF_TIR1_1	ath04075	Plant hormone signal transduction 
Q38825	DEG_SCF_TIR1_1	ath04075	Plant hormone signal transduction 
Q38826	DEG_SCF_TIR1_1	ath04075	Plant hormone signal transduction 
Q38828	DEG_SCF_TIR1_1	ath04075	Plant hormone signal transduction 
Q38830	DEG_SCF_TIR1_1	ath04075	Plant hormone signal transduction 
Q38831	DEG_SCF_TIR1_1	ath04075	Plant hormone signal transduction 
Q38832	DEG_SCF_TIR1_1	ath04075	Plant hormone signal transduction 
Q3E906	DEG_APCC_TPR_1	ath04120	Ubiquitin mediated proteolysis 
Q3MUI1	LIG_EH_1	rno04330	Notch signaling pathway 
Q3U182	DOC_WW_Pin1_4	mmu04151	PI3K Akt signaling pathway 
Q3U182	DOC_WW_Pin1_4	mmu04152	AMPK signaling pathway 
Q3U182	DOC_WW_Pin1_4	mmu04922	Glucagon signaling pathway 
Q3U182	DOC_WW_Pin1_4	mmu05166	HTLV I infection 
Q45VV3	MOD_LATS_1	dme04391	Hippo signaling pathway   fly 
Q4VCS5	LIG_WW_1	hsa04390	Hippo signaling pathway 
Q58A45	LIG_PAM2_1	hsa03018	RNA degradation 
Q58F09	TRG_ER_diArg_1	hsa00510	N Glycan biosynthesis 
Q58F09	TRG_ER_diArg_1	hsa01100	Metabolic pathways 
Q58F09	TRG_ER_diArg_1	hsa04141	Protein processing in endoplasmic reticulum 
Q5ABG1	LIG_WD40_WDR5_WIN_3	cal00310	Lysine degradation 
Q5JSP0	DEG_SCF_TRCP1_1	hsa04810	Regulation of actin cytoskeleton 
Q5JSP0	MOD_GSK3_1	hsa04810	Regulation of actin cytoskeleton 
Q5SW96	TRG_AP2beta_CARGO_1	hsa04144	Endocytosis 
Q5T4F4	TRG_ER_FFAT_1	hsa04144	Endocytosis 
Q5XIF5	MOD_NMyristoyl	rno00600	Sphingolipid metabolism 
Q5XIF5	MOD_NMyristoyl	rno01100	Metabolic pathways 
Q5XIF5	MOD_NMyristoyl	rno04071	Sphingolipid signaling pathway 
Q60787	LIG_SH2_SRC	mmu04015	Rap1 signaling pathway 
Q60787	LIG_SH2_SRC	mmu04380	Osteoclast differentiation 
Q60787	LIG_SH2_SRC	mmu04611	Platelet activation 
Q60787	LIG_SH2_SRC	mmu04650	Natural killer cell mediated cytotoxicity 
Q60787	LIG_SH2_SRC	mmu04660	T cell receptor signaling pathway 
Q60787	LIG_SH2_SRC	mmu04664	Fc epsilon RI signaling pathway 
Q60793	LIG_SUMO_SIM_par_1	mmu04550	Signaling pathways regulating pluripotency of stem cells 
Q60795	DEG_Kelch_Keap1_1	mmu04141	Protein processing in endoplasmic reticulum 
Q60795	DEG_Kelch_Keap1_2	mmu04141	Protein processing in endoplasmic reticulum 
Q61097	DOC_MAPK_FxFP_2	mmu04014	Ras signaling pathway 
Q61097	LIG_14-3-3_CanoR_1	mmu04014	Ras signaling pathway 
Q61097	DOC_MAPK_FxFP_2	mmu05152	Tuberculosis 
Q61097	LIG_14-3-3_CanoR_1	mmu05152	Tuberculosis 
Q61183	MOD_ProDKin_1	mmu03015	mRNA surveillance pathway 
Q61187	LIG_EABR_CEP55_1	mmu04144	Endocytosis 
Q61457	DOC_WW_Pin1_4	mmu04110	Cell cycle 
Q61457	DOC_WW_Pin1_4	mmu04114	Oocyte meiosis 
Q61457	DOC_WW_Pin1_4	mmu04115	p53 signaling pathway 
Q61457	DOC_WW_Pin1_4	mmu04151	PI3K Akt signaling pathway 
Q61457	DOC_WW_Pin1_4	mmu05161	Hepatitis B 
Q61457	DOC_WW_Pin1_4	mmu05162	Measles 
Q61457	DOC_WW_Pin1_4	mmu05200	Pathways in cancer 
Q61457	DOC_WW_Pin1_4	mmu05203	Viral carcinogenesis 
Q61457	DOC_WW_Pin1_4	mmu05206	MicroRNAs in cancer 
Q61457	DOC_WW_Pin1_4	mmu05215	Prostate cancer 
Q61457	DOC_WW_Pin1_4	mmu05222	Small cell lung cancer 
Q62245	LIG_SH3_3	mmu04010	MAPK signaling pathway 
Q62245	LIG_SH3_3	mmu04012	ErbB signaling pathway 
Q62245	LIG_SH3_3	mmu04014	Ras signaling pathway 
Q62245	LIG_SH3_3	mmu04062	Chemokine signaling pathway 
Q62245	LIG_SH3_3	mmu04068	FoxO signaling pathway 
Q62245	LIG_SH3_3	mmu04151	PI3K Akt signaling pathway 
Q62245	LIG_SH3_3	mmu04320	Dorso ventral axis formation 
Q62245	LIG_SH3_3	mmu04510	Focal adhesion 
Q62245	LIG_SH3_3	mmu04540	Gap junction 
Q62245	LIG_SH3_3	mmu04630	Jak STAT signaling pathway 
Q62245	LIG_SH3_3	mmu04650	Natural killer cell mediated cytotoxicity 
Q62245	LIG_SH3_3	mmu04660	T cell receptor signaling pathway 
Q62245	LIG_SH3_3	mmu04662	B cell receptor signaling pathway 
Q62245	LIG_SH3_3	mmu04664	Fc epsilon RI signaling pathway 
Q62245	LIG_SH3_3	mmu04722	Neurotrophin signaling pathway 
Q62245	LIG_SH3_3	mmu04810	Regulation of actin cytoskeleton 
Q62245	LIG_SH3_3	mmu04910	Insulin signaling pathway 
Q62245	LIG_SH3_3	mmu04912	GnRH signaling pathway 
Q62245	LIG_SH3_3	mmu04915	Estrogen signaling pathway 
Q62245	LIG_SH3_3	mmu04917	Prolactin signaling pathway 
Q62245	LIG_SH3_3	mmu05034	Alcoholism 
Q62245	LIG_SH3_3	mmu05160	Hepatitis C 
Q62245	LIG_SH3_3	mmu05200	Pathways in cancer 
Q62245	LIG_SH3_3	mmu05205	Proteoglycans in cancer 
Q62245	LIG_SH3_3	mmu05206	MicroRNAs in cancer 
Q62245	LIG_SH3_3	mmu05211	Renal cell carcinoma 
Q62245	LIG_SH3_3	mmu05213	Endometrial cancer 
Q62245	LIG_SH3_3	mmu05214	Glioma 
Q62245	LIG_SH3_3	mmu05215	Prostate cancer 
Q62245	LIG_SH3_3	mmu05220	Chronic myeloid leukemia 
Q62245	LIG_SH3_3	mmu05221	Acute myeloid leukemia 
Q62245	LIG_SH3_3	mmu05223	Non small cell lung cancer 
Q62245	LIG_SH3_3	mmu05231	Choline metabolism in cancer 
Q62315	TRG_NLS_MonoCore_2	mmu04550	Signaling pathways regulating pluripotency of stem cells 
Q62315	TRG_NLS_MonoExtC_3	mmu04550	Signaling pathways regulating pluripotency of stem cells 
Q62315	TRG_NLS_MonoExtN_4	mmu04550	Signaling pathways regulating pluripotency of stem cells 
Q62622	MOD_PIKK_1	rno03013	RNA transport 
Q62622	MOD_PIKK_1	rno04012	ErbB signaling pathway 
Q62622	MOD_PIKK_1	rno04066	HIF 1 signaling pathway 
Q62622	MOD_PIKK_1	rno04150	mTOR signaling pathway 
Q62622	MOD_PIKK_1	rno04151	PI3K Akt signaling pathway 
Q62622	MOD_PIKK_1	rno04152	AMPK signaling pathway 
Q62622	MOD_PIKK_1	rno04910	Insulin signaling pathway 
Q62622	MOD_PIKK_1	rno05221	Acute myeloid leukemia 
Q62622	MOD_PIKK_1	rno05231	Choline metabolism in cancer 
Q62910	LIG_EH_1	rno00562	Inositol phosphate metabolism 
Q62910	LIG_EH_1	rno01100	Metabolic pathways 
Q62910	LIG_EH_1	rno04070	Phosphatidylinositol signaling system 
Q62915	MOD_PKA_1	rno04530	Tight junction 
Q62915	MOD_PKA_2	rno04530	Tight junction 
Q63633	TRG_ER_diArg_1	rno04727	GABAergic synapse 
Q63767	CLV_C14_Caspase3-7	rno04015	Rap1 signaling pathway 
Q63767	CLV_C14_Caspase3-7	rno04062	Chemokine signaling pathway 
Q63767	CLV_C14_Caspase3-7	rno04510	Focal adhesion 
Q63767	CLV_C14_Caspase3-7	rno04670	Leukocyte transendothelial migration 
Q63767	CLV_C14_Caspase3-7	rno04810	Regulation of actin cytoskeleton 
Q63767	CLV_C14_Caspase3-7	rno05100	Bacterial invasion of epithelial cells 
Q64323	TRG_ER_diArg_1	mmu00563	Glycosylphosphatidylinositol(GPI) anchor biosynthesis 
Q64323	TRG_ER_diArg_1	mmu01100	Metabolic pathways 
Q64337	DEG_Kelch_Keap1_1	mmu04380	Osteoclast differentiation 
Q66T02	LIG_PDZ_Class_1	mmu05200	Pathways in cancer 
Q68ED3	LIG_Mtr4_Trf4_2	mmu03018	RNA degradation 
Q6VAB6	DOC_MAPK_MEF2A_6	hsa04014	Ras signaling pathway 
Q6VAB6	DOC_PP2B_LxvP_1	hsa04014	Ras signaling pathway 
Q6XV80	DOC_PIKK_1	xla03440	Homologous recombination 
Q71U36	LIG_CAP-Gly_1	hsa04145	Phagosome 
Q71U36	LIG_CAP-Gly_1	hsa04540	Gap junction 
Q71U36	LIG_CAP-Gly_1	hsa05130	Pathogenic Escherichia coli infection 
Q7KZF4	CLV_C14_Caspase3-7	hsa05169	Epstein Barr virus infection 
Q7KZF4	CLV_C14_Caspase3-7	hsa05203	Viral carcinogenesis 
